20
831 1925
696 17 471
263 556 24
480 94 856
305 87 143
636 804 731
21 33 399
500 142 200
807 299 493
746 719 727
634 570 537
407 455 665
434 23 367
449 393 95
297 337 845
22 255 462
387 600 217
226 717 719
480 236 419
551 604 855
572 198 21
588 525 497
136 558 169
55 262 442
116 722 928
116 66 141
305 727 335
235 145 348
204 172 335
520 378 189
564 721 140
391 218 446
231 454 698
768 604 736
293 749 813
710 616 851
152 738 49
605 380 92
378 720 451
552 130 831
731 394 62
714 36 923
281 321 238
408 103 160
795 642 503
245 393 189
367 799 387
128 570 128
353 646 951
162 293 344
642 591 838
143 518 927
148 402 559
15 475 717
777 138 877
299 593 868
630 757 342
180 476 908
435 37 369
218 426 994
487 199 983
608 405 58
301 513 31
168 161 369
517 485 46
59 779 439
429 302 917
323 483 569
210 504 472
70 171 663
347 167 910
308 624 1000
135 262 159
616 423 458
722 615 459
283 391 83
394 295 116
448 270 838
686 742 299
277 615 873
490 223 620
707 527 317
109 469 949
563 556 618
156 805 747
462 532 135
247 662 563
694 445 898
282 245 400
100 124 190
508 661 525
429 612 324
492 97 515
257 197 578
99 304 869
651 614 770
102 317 327
162 459 476
231 624 227
726 422 617
68 695 603
120 696 808
804 343 111
264 154 77
474 491 94
405 359 547
790 528 682
376 440 278
274 76 233
503 397 793
499 30 583
550 724 940
130 65 790
338 102 535
207 658 947
253 495 579
331 556 839
266 607 618
672 512 119
191 396 76
664 292 23
568 30 926
158 71 878
773 295 720
397 786 215
609 75 479
779 613 492
86 401 219
239 537 980
245 683 271
713 719 633
451 701 283
208 229 9
697 323 531
108 360 2
588 322 404
662 738 116
592 365 181
576 258 372
289 218 804
216 308 272
735 266 495
750 227 616
334 285 666
561 15 762
58 94 823
198 396 251
548 359 215
749 591 540
532 719 907
702 709 646
794 535 306
79 214 557
73 807 286
801 77 865
678 732 76
680 529 204
377 798 993
805 672 733
759 429 701
517 125 686
196 366 931
735 132 440
301 177 786
38 780 835
126 177 560
259 319 172
265 544 724
363 419 676
440 387 406
219 32 522
413 528 32
423 720 281
789 14 11
728 671 250
666 505 651
803 406 692
475 786 162
268 302 82
534 738 961
267 74 294
660 173 669
577 639 208
69 681 487
523 149 119
633 652 349
801 126 539
615 108 24
181 125 175
208 293 828
81 348 986
519 429 908
789 555 937
670 811 294
514 653 769
637 127 222
696 748 628
611 347 909
351 773 682
186 717 22
362 104 238
450 59 620
301 544 476
437 86 329
694 211 287
780 677 358
276 516 146
4 179 181
522 108 612
299 200 864
59 460 579
762 664 11
31 84 32
431 754 741
778 214 405
371 351 370
514 93 660
760 384 74
636 246 469
151 110 739
783 714 312
479 785 263
104 813 843
574 224 287
88 656 636
50 534 124
780 669 519
717 21 778
631 436 2
774 17 14
635 416 365
29 782 947
489 233 824
799 34 869
371 223 379
345 261 456
266 258 636
611 368 550
463 47 989
499 477 677
495 446 921
501 66 576
521 233 55
302 487 569
281 266 291
400 83 330
348 736 204
534 506 430
536 134 357
385 244 436
88 772 219
127 1 956
623 395 875
121 606 990
389 366 31
258 242 280
590 238 739
29 678 67
187 728 253
676 300 307
366 637 172
41 453 412
318 480 17
300 559 229
222 808 924
335 450 634
374 204 196
656 494 275
236 477 729
157 498 884
312 803 139
760 89 605
670 763 720
789 498 329
338 463 27
673 464 707
151 298 147
306 85 309
87 240 785
483 109 530
460 262 924
653 630 16
260 679 783
446 324 555
414 788 833
575 757 131
535 301 450
618 756 952
582 760 20
579 272 945
324 235 507
804 515 412
793 545 224
361 49 447
261 237 729
422 9 74
604 171 818
95 89 658
381 619 659
196 302 839
225 583 711
287 219 59
458 435 54
132 141 231
152 407 216
480 286 940
577 745 352
276 371 910
622 592 98
728 362 1000
491 505 366
78 2 608
512 733 605
533 723 83
753 662 35
801 402 100
85 474 161
285 629 224
213 289 927
600 4 77
796 798 148
145 690 712
715 401 848
716 787 352
384 535 564
162 572 403
322 255 668
290 278 287
198 470 724
193 610 379
649 116 171
297 751 831
228 752 227
411 429 180
86 447 497
778 781 999
170 414 36
670 181 921
807 753 451
223 129 204
668 232 880
688 395 211
683 86 641
663 319 566
18 270 999
22 234 992
589 676 65
613 212 98
805 97 592
399 487 587
376 442 120
447 198 468
625 578 911
370 442 799
160 726 238
460 609 701
201 143 624
253 104 790
318 497 636
316 721 649
181 187 147
163 673 194
793 523 935
482 313 865
247 817 757
116 294 202
122 171 206
585 682 929
436 4 392
466 72 747
178 659 452
104 458 395
174 281 410
678 716 834
319 84 459
542 814 578
174 534 678
432 426 93
134 790 328
336 815 795
329 459 407
6 385 429
308 73 41
37 592 250
817 429 486
463 622 864
232 494 475
544 733 140
98 348 325
576 518 330
670 289 197
451 312 786
15 642 637
647 50 317
169 210 365
609 255 348
466 809 436
237 83 466
559 143 514
686 236 105
707 388 372
525 404 676
576 785 370
570 618 960
43 557 387
300 280 15
411 772 918
621 82 836
296 368 371
382 583 765
667 284 85
793 594 772
770 102 459
485 117 546
270 15 630
292 730 576
648 404 711
358 491 754
30 785 85
215 642 747
619 284 888
105 787 812
66 614 478
603 789 407
373 227 593
505 38 717
817 291 356
58 549 904
86 317 23
21 393 683
682 277 415
144 113 234
12 134 894
116 741 703
448 406 390
759 458 884
116 317 32
483 641 370
78 63 642
338 665 165
450 694 289
164 464 155
8 517 253
139 287 837
548 392 556
492 666 907
738 543 95
399 211 929
44 573 281
803 435 390
446 588 373
79 272 111
691 576 562
165 731 270
219 569 151
772 214 661
496 554 761
134 760 951
609 291 778
244 615 646
54 347 62
634 346 26
790 1 18
801 178 104
110 766 979
446 553 773
494 541 808
768 796 65
211 44 748
420 723 873
468 142 271
404 593 941
435 489 882
241 480 128
211 182 891
693 425 735
349 345 890
22 94 640
60 566 952
81 457 634
584 519 890
565 113 47
229 764 866
698 34 301
219 54 678
97 635 764
70 139 23
186 36 799
169 82 365
32 371 126
24 602 590
276 96 68
373 401 477
785 696 921
261 134 968
610 90 980
788 719 212
453 96 935
49 301 778
547 548 880
285 718 347
276 411 510
597 501 287
510 693 967
730 726 351
411 654 188
486 158 491
608 120 171
759 621 269
554 214 337
746 153 698
152 187 958
124 134 595
662 49 165
673 27 610
9 617 505
662 360 875
22 307 793
569 619 257
652 385 744
406 187 425
353 619 193
451 123 545
790 33 476
160 5 993
338 24 938
538 130 514
32 690 717
19 121 137
590 290 913
583 665 808
571 197 113
265 570 122
276 63 634
586 474 609
529 346 719
282 267 935
502 489 680
651 163 839
532 762 721
778 785 508
700 262 114
289 597 880
357 210 448
681 605 438
558 643 362
290 696 692
733 807 154
411 611 706
729 197 348
591 215 778
763 214 524
803 33 952
544 254 916
236 755 147
257 485 870
293 506 469
370 29 434
72 67 995
809 166 779
304 187 657
55 770 119
403 567 517
325 486 357
516 772 670
801 682 694
412 211 944
257 392 771
524 186 477
646 799 803
543 385 550
123 583 398
180 162 973
772 181 612
679 203 814
329 402 713
743 734 521
543 487 776
768 639 786
90 96 826
500 725 579
131 645 523
768 370 4
379 686 886
162 252 918
86 629 395
555 117 753
458 476 580
681 118 672
729 588 693
414 7 500
433 809 2
816 670 29
357 591 196
790 694 208
698 637 356
347 208 985
240 20 436
467 449 685
629 148 869
241 57 317
521 588 959
713 642 705
239 545 311
95 43 81
369 422 67
279 569 189
330 642 377
324 263 706
554 463 825
320 488 759
612 281 830
632 263 550
222 236 348
425 323 727
790 32 903
131 413 771
775 452 732
699 514 785
398 362 245
641 711 308
44 344 31
47 433 775
52 423 256
703 673 372
333 510 520
52 352 316
468 349 78
269 452 243
277 41 835
779 482 127
506 41 493
770 379 107
575 392 519
201 381 4
475 809 424
171 416 75
627 680 137
404 678 359
572 620 216
388 640 671
523 243 138
578 55 418
618 759 351
41 580 95
444 402 165
716 557 78
334 294 552
787 143 881
30 233 892
476 793 618
123 101 519
195 369 485
269 380 815
8 557 711
377 7 180
553 503 385
499 19 769
357 726 769
631 92 467
487 90 463
103 134 850
62 546 496
666 167 493
516 611 114
688 420 329
130 211 345
340 736 265
397 15 343
655 631 737
729 282 314
297 270 440
498 361 151
462 342 587
1 647 269
78 670 440
611 810 517
344 145 838
248 212 232
627 178 444
492 778 513
260 317 771
260 795 644
686 203 943
25 420 403
608 528 390
42 274 78
725 237 269
86 347 427
632 541 480
749 750 250
325 189 989
413 397 316
693 18 982
687 368 164
174 417 426
816 796 611
237 73 176
673 2 423
345 181 19
107 71 479
175 316 436
16 817 761
132 619 851
430 532 711
574 519 893
611 66 796
610 343 505
780 274 534
143 174 856
396 517 17
5 76 326
726 18 701
83 313 526
33 213 909
687 26 29
277 399 342
280 109 804
522 482 907
219 187 17
635 198 65
636 6 154
599 305 212
94 230 710
441 21 534
209 36 31
311 429 352
771 629 718
11 602 139
322 486 755
542 590 400
223 489 823
264 377 156
615 356 225
700 274 707
256 312 507
644 569 499
247 357 430
292 59 669
274 787 177
779 633 61
316 133 889
817 553 775
357 561 897
227 656 919
6 742 474
299 6 835
293 529 849
432 726 67
116 447 720
787 598 5
96 419 615
58 123 396
66 666 717
199 548 653
74 7 655
351 3 60
10 77 970
310 604 742
552 528 661
419 148 239
281 747 830
297 156 62
760 233 953
196 803 854
36 286 81
605 416 481
263 212 79
265 539 399
790 670 474
770 46 455
659 483 188
32 147 195
258 346 496
410 373 922
506 400 472
512 490 22
627 173 709
213 746 240
450 298 560
94 210 866
353 751 954
23 653 115
284 415 319
676 380 501
102 626 110
94 620 340
634 439 346
179 184 192
217 182 352
781 400 101
320 496 366
195 772 961
101 668 475
57 469 957
704 54 431
194 315 989
681 248 778
408 262 498
802 229 235
492 245 432
690 693 33
797 337 612
13 302 444
415 688 967
412 613 672
492 168 613
311 190 320
398 201 101
383 800 519
371 323 747
375 632 309
470 136 476
262 368 531
404 103 535
167 505 572
479 536 574
103 127 72
151 781 424
592 327 592
609 514 859
92 214 63
163 68 301
546 372 15
260 336 290
351 646 145
481 207 727
352 649 363
691 665 671
301 683 645
344 310 216
792 393 122
418 56 738
586 66 111
489 175 660
342 66 739
49 173 111
108 292 396
319 610 225
656 207 651
785 159 161
299 361 808
560 587 457
493 662 782
435 582 299
714 245 545
718 241 954
314 616 131
777 532 378
552 462 110
613 752 830
86 219 223
790 509 29
638 775 954
790 93 691
405 512 630
196 432 758
777 584 197
739 385 161
305 443 789
482 724 706
233 343 140
613 478 234
692 675 214
601 427 978
536 671 722
661 496 88
146 405 419
104 612 243
696 641 476
347 108 919
588 130 900
252 179 590
131 17 352
195 105 331
457 790 37
58 816 510
384 323 371
527 678 567
757 64 522
653 87 68
662 697 133
691 635 138
105 736 527
579 83 350
470 174 213
215 298 838
288 642 428
200 763 662
535 424 215
607 692 490
689 203 681
450 667 393
437 589 253
640 707 648
665 478 262
461 205 975
392 102 106
118 227 919
748 331 892
264 184 723
140 570 565
809 234 511
230 707 930
501 708 486
553 643 244
46 283 251
233 707 795
125 141 151
350 616 148
359 308 656
692 125 766
311 740 860
778 483 781
5 133 291
396 347 614
92 745 714
682 393 379
780 276 147
286 814 773
661 286 827
513 418 24
778 760 479
243 398 972
561 304 925
209 162 886
553 679 342
315 430 58
672 19 155
596 801 534
628 95 700
719 747 828
635 119 504
149 209 353
628 277 188
8 146 488
674 445 591
301 782 745
293 528 888
754 143 421
445 498 806
558 642 498
421 675 648
398 14 558
725 207 877
269 111 183
177 471 632
811 178 599
627 696 737
180 508 123
147 563 697
192 403 275
45 740 890
226 814 332
539 328 326
379 277 948
30 69 358
488 237 136
127 506 575
86 391 307
737 265 325
594 442 668
772 559 839
326 395 699
658 323 397
225 625 546
744 137 894
55 535 571
398 718 360
732 21 632
730 741 968
727 129 251
26 408 570
596 72 104
738 250 418
674 492 645
266 287 809
235 119 802
814 38 410
183 273 36
348 695 550
656 38 97
325 284 638
242 535 617
158 239 180
748 104 36
315 218 919
109 782 844
185 602 107
14 199 482
22 628 937
364 343 532
672 6 961
509 345 943
145 53 630
776 21 534
294 650 769
485 1 614
662 358 8
624 106 334
806 443 586
293 522 261
544 519 699
242 280 392
643 390 639
477 64 537
282 140 39
470 252 326
530 797 419
183 404 215
427 534 840
382 466 258
561 784 478
56 166 711
410 437 936
733 497 546
112 364 1000
207 178 695
394 7 840
817 674 90
579 198 175
522 540 313
204 149 655
177 742 976
392 692 672
264 2 199
743 424 409
641 148 823
189 766 406
83 730 266
194 118 867
517 718 762
682 496 955
75 28 749
421 403 244
625 142 801
753 534 168
153 40 522
370 518 473
349 285 628
156 287 417
482 275 221
429 361 920
165 156 755
569 78 89
193 675 690
614 699 914
498 72 493
215 500 863
610 13 409
39 305 89
509 665 450
626 436 661
155 87 293
708 277 551
595 406 835
303 299 449
49 425 611
712 563 398
116 532 448
740 153 174
538 710 357
794 411 238
328 249 865
742 209 556
225 89 44
442 343 800
216 713 36
344 184 289
266 320 177
475 596 814
428 112 293
65 731 677
743 142 714
808 33 927
242 522 910
179 286 804
437 779 765
788 414 276
442 309 379
702 610 746
280 373 350
379 139 439
223 330 820
531 188 524
124 465 501
809 307 72
77 149 812
214 138 876
443 811 910
84 741 797
531 686 102
691 227 350
685 175 578
380 458 887
776 754 558
152 810 61
793 238 501
505 276 90
35 481 181
635 574 699
471 577 549
167 567 972
116 439 993
53 84 152
391 629 232
174 189 195
14 611 181
245 605 259
164 127 149
316 754 624
617 371 315
181 661 906
614 143 148
109 482 734
411 420 781
309 9 55
790 666 94
761 423 924
217 758 642
376 78 982
533 524 42
745 442 671
684 725 649
29 662 844
647 746 317
764 807 328
31 806 517
738 91 974
765 155 140
158 423 134
7 623 262
251 482 659
581 114 913
385 229 673
293 515 2
777 580 73
280 550 1000
382 809 264
606 526 725
440 654 332
80 219 164
552 691 642
478 653 615
508 767 30
557 737 606
265 303 705
427 299 953
201 781 473
617 341 325
441 119 594
270 224 831
782 667 514
794 351 201
368 12 72
659 442 712
705 71 452
777 684 248
723 542 270
261 258 956
420 351 494
404 583 395
209 78 949
402 80 473
192 449 537
443 363 87
587 277 921
389 499 131
176 98 654
512 515 841
466 626 788
530 424 103
689 228 16
305 322 281
703 84 80
575 240 943
433 703 872
387 140 208
800 552 238
806 793 81
234 369 297
93 695 912
375 125 262
113 806 284
395 445 447
43 784 585
696 301 782
457 816 84
30 478 943
528 592 14
347 95 59
340 352 322
635 368 704
341 254 812
817 37 529
398 123 793
66 395 489
437 414 188
352 129 353
427 454 496
721 542 801
523 646 575
174 126 660
614 25 374
169 342 337
503 45 828
592 568 78
303 277 39
784 333 806
388 297 243
222 692 696
679 380 281
812 666 418
188 35 660
415 800 101
595 164 32
489 502 785
709 721 439
378 772 822
787 395 650
520 268 982
169 552 749
559 521 398
201 208 990
185 457 483
13 210 909
292 480 892
38 629 613
673 251 886
426 330 69
710 505 774
126 320 934
425 128 542
596 204 340
677 4 883
333 295 975
180 156 227
669 663 188
262 202 278
706 724 919
80 463 767
283 636 278
554 145 627
4 385 546
384 565 679
72 572 857
321 453 666
114 34 405
378 746 923
790 787 293
753 72 752
178 96 405
671 618 524
424 615 243
85 598 41
387 624 847
400 120 189
37 350 146
202 712 493
666 496 272
707 558 314
74 710 995
754 451 829
161 404 100
227 21 267
417 489 261
497 653 237
71 170 345
362 102 182
709 195 830
68 271 724
203 717 121
757 411 346
265 174 305
698 503 495
211 374 352
392 380 880
195 625 11
656 443 204
405 597 333
354 488 175
271 701 534
122 533 93
399 201 278
636 96 295
703 207 911
186 376 925
106 615 707
246 152 873
17 691 776
182 164 495
509 468 544
444 84 485
201 80 213
212 761 192
333 237 344
129 742 494
127 404 227
639 36 56
398 384 375
626 86 743
523 303 560
426 586 26
589 325 52
445 340 478
498 476 165
796 551 669
126 244 203
37 803 726
139 57 835
26 569 887
113 297 635
667 79 612
586 207 997
152 740 285
772 21 123
292 816 493
445 216 185
268 284 20
407 552 797
153 242 747
361 790 589
127 253 999
451 321 192
179 131 281
701 538 158
241 369 857
767 758 769
721 392 153
472 788 369
417 815 392
767 94 883
706 467 332
451 94 137
378 16 568
754 413 262
630 542 616
60 603 360
576 535 658
714 92 551
138 524 783
462 40 353
47 591 406
279 218 732
772 298 678
426 157 715
648 564 149
702 135 189
469 493 158
37 605 724
268 608 878
599 660 891
230 67 160
176 580 870
298 750 51
160 539 845
401 402 421
292 514 881
162 749 729
567 732 409
455 515 375
615 323 29
145 68 952
274 709 524
738 179 657
105 692 20
317 808 607
346 40 295
740 73 300
477 313 32
667 637 265
710 126 497
409 162 983
711 504 293
50 745 121
725 491 438
574 18 677
692 614 806
88 168 402
120 669 739
646 418 786
620 560 978
283 204 195
587 311 247
512 345 679
390 75 273
11 481 261
265 300 247
483 561 135
257 139 976
535 719 42
549 744 60
323 8 187
14 512 709
400 691 49
214 60 233
276 663 376
502 127 978
411 429 555
159 244 28
787 7 2
573 564 377
814 231 670
402 538 120
691 304 57
477 735 800
497 513 700
198 537 904
707 244 450
235 426 496
199 487 163
242 378 196
770 534 98
703 223 709
57 208 329
763 137 662
188 525 64
109 88 136
420 808 986
456 210 682
135 678 254
539 195 627
77 361 899
140 480 150
628 94 875
171 174 63
318 452 674
451 119 857
177 647 602
79 315 903
736 352 427
206 343 791
420 124 176
373 192 889
282 398 41
145 533 963
308 400 455
71 33 386
30 384 594
384 431 956
350 319 689
351 514 56
301 418 367
308 505 417
715 370 840
334 705 933
202 452 146
256 184 217
275 497 212
325 609 283
335 495 885
655 572 524
802 32 536
42 200 81
708 464 604
633 5 343
73 629 384
793 197 761
435 241 352
680 183 377
200 132 158
782 25 461
191 578 69
455 346 112
799 103 734
126 779 958
5 259 528
458 270 661
114 622 199
767 622 742
212 329 863
76 538 804
409 420 937
57 71 965
736 563 310
327 130 918
45 378 82
163 450 415
206 749 885
392 569 120
336 179 629
425 275 969
534 373 595
124 150 599
179 400 689
137 130 823
708 274 648
19 440 701
263 446 433
734 766 193
326 403 341
448 109 304
342 676 760
180 669 660
777 639 922
614 808 537
463 79 749
754 272 886
518 705 845
25 404 500
576 513 875
428 108 916
199 353 237
383 189 437
340 342 721
804 671 207
736 287 933
69 239 342
452 641 315
59 787 580
199 628 99
239 587 847
41 761 92
489 547 423
600 380 991
346 81 467
494 408 43
769 132 281
101 35 630
717 433 670
148 284 189
700 574 204
510 355 356
250 494 318
75 711 844
678 102 991
161 39 875
314 130 813
735 804 640
172 154 2
449 615 136
162 394 519
537 345 694
235 50 876
206 351 64
414 419 675
228 79 432
756 569 666
552 303 483
348 500 341
18 756 437
71 415 987
634 82 460
23 753 57
196 774 138
115 134 707
171 457 517
652 282 164
723 523 721
740 788 139
632 362 650
378 467 252
806 226 321
411 129 114
665 425 960
676 787 821
764 190 229
207 619 244
745 637 61
765 384 432
746 629 350
378 722 713
264 1 865
791 657 512
743 66 208
356 548 521
406 437 382
237 239 987
431 173 798
270 711 355
201 106 646
146 644 826
609 535 114
311 282 887
315 109 926
386 566 995
440 550 655
404 612 271
351 379 342
14 181 122
692 696 391
486 189 205
591 723 222
366 772 843
283 658 745
212 558 250
711 810 368
117 783 645
362 810 898
234 582 104
597 255 371
663 420 363
241 480 267
440 319 534
781 770 963
6 811 29
416 805 761
69 617 29
412 363 529
216 623 343
63 548 796
116 271 641
152 223 986
454 29 328
98 234 357
179 589 662
680 27 423
132 157 15
625 388 485
87 398 524
386 796 407
248 139 119
660 126 109
16 242 790
794 716 831
105 255 399
398 408 787
65 130 536
431 32 645
608 511 936
129 696 325
535 509 316
293 767 863
773 523 660
350 475 917
132 567 795
635 795 801
682 419 887
540 543 424
192 22 866
45 89 808
255 1 151
441 406 326
234 121 647
396 503 925
52 176 605
61 1 806
86 35 24
309 494 111
766 308 208
403 361 61
85 78 121
51 134 57
161 448 412
522 671 826
395 214 892
703 61 134
579 246 179
757 443 845
185 783 235
522 589 301
468 487 440
66 354 696
189 529 355
80 96 59
605 323 541
491 387 660
31 367 592
283 228 556
299 372 642
601 17 776
51 604 571
172 723 208
793 813 700
670 602 106
164 209 973
786 288 238
295 467 423
53 475 884
742 105 290
803 23 238
579 707 441
238 428 566
576 601 702
11 702 483
265 774 757
773 707 85
665 412 522
132 118 763
674 490 573
300 691 35
196 780 158
748 638 216
440 199 396
694 748 604
181 724 172
125 814 932
239 765 217
695 607 368
666 211 612
717 205 822
808 116 618
577 642 489
354 25 684
705 103 538
767 131 675
708 250 525
585 635 642
661 524 758
221 44 616
664 205 330
289 754 416
616 783 504
784 251 886
3 672 384
35 140 738
758 794 7
472 442 340
243 217 800
364 289 946
207 430 320
638 487 204
715 241 545
816 446 576
297 701 593
236 66 84
422 166 879
36 342 376
374 412 837
265 775 31
54 817 402
604 161 46
329 12 583
711 32 598
148 274 867
145 120 585
484 299 480
511 109 731
659 376 320
169 38 11
269 285 428
545 554 777
660 383 237
379 338 230
338 297 613
392 310 82
304 172 880
43 462 231
585 731 615
79 693 572
428 249 206
390 741 95
364 276 979
115 765 165
475 319 377
188 55 249
221 533 483
743 468 544
179 25 44
286 271 306
815 293 825
277 300 357
247 562 995
227 647 943
262 669 951
302 477 225
169 6 537
671 418 196
588 95 136
72 713 153
567 557 569
743 117 451
813 1688
243 478 233
802 491 409
661 32 338
211 742 182
667 470 93
18 229 124
354 456 476
739 753 728
239 501 720
333 240 811
178 704 621
239 156 159
736 78 556
375 203 619
414 691 549
433 505 971
259 449 658
665 487 180
33 541 646
658 542 267
630 773 444
677 760 103
795 756 421
423 742 451
282 34 25
23 752 668
65 218 757
431 50 965
339 287 101
675 202 220
117 143 620
685 9 695
556 679 128
352 32 470
112 451 403
121 575 556
768 736 962
291 137 939
414 722 180
774 354 104
422 140 184
749 451 827
718 706 788
529 581 346
169 84 174
806 256 43
58 334 743
784 696 232
442 540 746
109 777 127
420 503 247
722 532 714
8 501 726
417 679 270
387 36 895
146 299 397
473 435 191
340 743 29
104 230 792
64 510 238
99 32 121
112 208 955
582 82 63
516 453 178
727 26 469
50 318 590
176 502 512
50 262 670
224 562 883
806 197 184
731 572 844
673 311 249
686 756 800
521 717 620
414 218 99
658 55 595
425 677 40
544 663 231
740 126 451
311 768 404
388 385 361
550 529 769
233 506 826
710 631 437
505 404 492
474 523 669
650 677 521
797 661 363
574 321 699
131 807 661
571 402 351
82 486 512
7 390 15
4 25 666
486 306 35
756 438 863
412 315 880
707 790 50
513 80 688
117 243 749
401 777 846
296 749 842
784 112 298
50 607 955
362 205 154
533 175 400
519 531 689
597 561 639
189 85 781
394 307 70
62 338 142
381 121 571
37 425 641
164 572 838
192 558 48
181 205 607
166 646 822
44 32 291
524 12 169
53 266 256
7 409 857
452 587 33
633 558 649
802 245 425
246 199 621
389 406 674
247 243 538
443 759 812
569 148 257
95 155 213
321 346 914
779 746 437
423 601 335
493 95 796
197 167 473
98 682 302
583 730 550
70 721 452
475 588 65
55 477 761
128 13 988
400 775 426
60 30 835
624 157 458
476 3 289
125 665 11
740 306 240
217 141 92
679 776 92
148 327 117
607 225 534
367 43 657
303 166 269
457 584 227
87 407 521
620 463 341
447 359 18
439 453 687
671 147 504
785 291 294
51 777 654
636 673 20
54 678 681
332 484 624
58 83 842
520 331 79
67 43 765
775 104 317
1 721 78
625 214 649
719 510 763
509 626 188
496 382 112
632 703 694
570 163 91
308 172 315
801 281 762
291 460 529
663 66 821
810 477 771
262 13 161
572 697 776
24 159 24
776 433 376
263 202 943
480 175 19
363 706 5
238 79 326
575 124 849
297 751 65
713 132 34
101 243 163
636 316 307
205 518 411
396 245 604
60 377 982
792 454 767
193 66 992
547 754 861
185 750 183
221 100 406
47 311 220
666 1 627
649 595 174
92 156 166
211 90 870
615 765 768
790 631 295
486 743 779
812 307 544
596 115 554
573 426 413
811 217 199
513 368 214
289 252 204
513 493 653
574 78 756
476 120 582
682 483 654
699 524 981
787 572 359
373 42 798
734 785 34
264 103 316
539 153 169
126 291 804
749 490 336
17 128 500
385 769 546
534 423 718
108 571 257
362 313 59
428 488 735
109 738 269
391 403 453
107 131 47
292 672 594
366 309 528
411 283 808
700 374 199
803 394 826
301 644 822
520 190 364
571 800 220
433 617 829
390 652 719
780 14 156
504 281 217
269 289 319
20 433 525
533 38 986
605 52 212
190 126 209
762 374 364
711 515 853
765 191 980
488 389 908
252 391 101
684 147 762
556 661 849
700 506 729
659 36 798
173 713 996
73 474 727
2 354 550
625 55 441
409 254 864
80 55 662
40 386 243
363 239 150
307 440 913
658 681 515
358 701 463
350 549 758
725 794 758
693 636 379
607 299 512
497 662 686
98 781 731
651 156 186
18 347 722
52 477 199
53 793 179
100 563 172
547 316 824
509 688 434
93 467 298
249 806 763
374 647 784
258 288 588
241 684 678
454 349 466
11 305 150
291 703 40
793 160 139
641 638 881
387 28 596
771 633 513
428 389 712
461 88 389
371 115 62
247 282 304
618 728 313
428 504 804
124 524 362
434 131 845
804 690 781
503 157 673
262 291 61
56 685 26
661 171 918
284 711 369
253 86 28
55 468 758
52 256 394
308 533 602
279 60 849
490 356 972
16 319 662
587 498 159
797 623 60
14 220 917
152 159 136
172 358 337
212 162 414
352 256 686
283 248 524
370 130 963
177 209 994
29 332 389
40 411 757
588 714 860
297 457 28
388 101 428
718 285 77
252 671 989
472 571 266
103 612 811
726 5 424
315 278 405
398 655 725
271 589 695
260 7 904
778 361 109
730 48 99
442 797 599
375 248 656
171 593 594
249 223 309
548 391 529
658 713 783
221 485 349
288 343 885
549 504 766
562 125 440
372 267 639
271 694 730
415 698 952
722 117 579
711 248 964
559 65 325
314 126 494
753 224 29
351 419 555
487 632 625
637 464 705
329 79 337
707 323 201
353 152 377
141 800 732
389 594 564
197 53 222
680 256 724
525 655 495
802 282 335
794 621 854
121 727 138
786 715 594
785 774 524
530 496 872
661 338 352
179 716 548
361 708 925
654 808 7
354 533 278
80 137 815
458 649 904
283 514 743
13 547 443
274 527 807
385 588 204
38 556 972
721 17 183
460 119 891
194 124 753
600 622 712
325 220 233
231 811 946
16 299 926
506 686 445
72 637 542
623 53 623
478 587 623
753 372 157
707 193 50
290 381 921
279 515 37
548 451 416
339 253 850
393 689 548
309 531 985
340 289 604
534 523 979
781 649 225
137 711 905
379 39 978
653 48 235
373 84 961
51 310 491
196 33 132
343 44 231
236 92 357
372 343 698
165 768 150
153 330 802
79 105 908
223 248 207
213 507 618
430 465 22
804 283 878
629 279 536
312 284 702
72 687 212
394 417 495
312 625 69
591 749 977
674 564 274
448 658 544
124 577 143
696 341 741
580 448 791
564 448 661
27 454 406
541 673 342
27 29 319
71 359 859
630 255 289
536 503 468
156 524 163
475 271 765
438 569 207
578 305 789
203 601 501
49 475 19
89 761 225
533 382 317
441 805 249
727 78 483
246 417 126
620 480 674
280 798 611
280 541 968
601 129 674
422 481 427
723 380 47
591 556 39
293 158 156
788 358 384
161 475 299
344 551 704
573 655 674
447 671 622
498 547 173
708 183 394
29 103 885
678 260 957
175 780 941
212 722 318
367 727 520
288 312 460
624 622 408
733 382 226
378 200 589
273 322 241
109 545 860
656 485 104
367 614 869
403 249 582
138 423 299
215 408 58
138 689 295
685 196 149
167 521 35
631 323 262
497 520 309
126 191 943
602 183 76
682 727 539
571 278 958
493 27 596
513 52 756
199 327 136
510 549 850
733 275 896
313 802 162
404 795 688
435 394 246
504 680 838
295 207 890
503 761 557
240 427 147
515 784 265
170 110 983
634 174 137
7 16 785
355 259 438
634 537 637
82 257 868
647 796 544
187 392 422
725 623 218
624 578 429
560 598 563
334 297 469
686 18 610
323 57 156
34 644 603
16 610 793
427 388 953
224 218 325
513 222 873
445 276 458
747 396 243
379 647 83
627 210 186
118 2 469
38 745 626
277 515 703
471 793 936
748 175 52
684 229 70
126 531 95
722 405 636
282 692 105
461 95 884
705 141 303
758 346 356
200 686 900
660 61 760
457 9 78
482 318 97
613 516 385
355 572 636
336 606 142
658 418 833
800 210 573
542 730 373
88 794 156
300 644 977
719 137 288
713 157 255
14 473 570
669 432 49
546 180 338
528 773 972
7 632 574
217 384 111
620 627 412
248 772 428
