18
842 897
679 369 -953
101 427 -488
139 159 380
628 341 -63
821 778 225
412 157 -460
394 660 660
563 600 164
317 120 33
503 320 -286
794 366 411
511 738 528
231 115 -144
598 550 553
229 454 -658
617 732 762
821 307 863
47 783 -392
795 472 -361
774 468 -901
579 799 96
497 620 407
541 380 -41
37 721 311
467 307 -602
486 768 914
234 48 -476
621 143 544
295 720 106
761 262 592
81 793 607
55 287 132
846 234 -149
836 412 998
706 494 -73
820 591 -685
202 797 803
74 152 570
429 543 762
394 135 698
193 417 861
839 362 299
837 255 510
318 237 -18
44 701 446
564 31 -618
693 481 -181
556 163 993
32 847 -157
732 577 -434
323 40 836
304 761 -789
29 177 -700
46 724 -952
430 310 -289
242 166 -659
392 197 -411
637 745 705
473 33 -998
168 211 -432
5 655 -603
484 286 62
475 625 324
575 463 -961
482 85 487
636 116 -708
598 691 794
167 811 363
829 28 894
741 393 -290
13 464 -940
748 750 186
368 584 514
547 529 -547
260 61 840
368 840 -816
161 837 -893
474 96 64
680 600 -869
121 657 994
689 386 -969
60 386 395
781 691 422
544 602 943
704 90 -597
539 705 -743
681 644 -864
482 29 635
82 209 697
699 274 -602
42 335 -565
255 293 279
239 708 768
490 778 549
239 497 -208
603 190 -436
315 806 416
501 198 -627
779 811 530
300 215 -534
781 4 493
328 601 550
823 703 -339
34 355 -474
728 704 -834
368 532 467
267 4 -198
600 23 443
184 777 -758
493 50 -779
30 366 587
617 157 382
796 163 -997
105 693 742
131 159 -562
301 421 515
397 137 -46
678 730 -137
186 848 -143
739 218 49
841 643 207
385 187 97
611 213 -753
33 720 -794
130 37 -79
643 35 873
191 710 285
698 117 198
841 682 -634
718 690 195
85 592 949
489 828 927
303 301 -413
602 293 272
408 182 66
435 442 902
660 379 -524
372 419 -181
351 369 987
202 549 1
316 61 164
330 326 -796
729 566 -362
536 98 -232
298 581 -107
51 149 -186
806 203 -369
647 243 -645
357 177 -568
634 671 -484
555 162 -223
468 52 -515
804 310 -408
742 460 -734
622 704 367
665 95 -729
280 250 -848
486 55 -75
561 524 720
355 410 894
645 474 683
773 584 842
326 591 -443
568 13 598
741 172 690
820 654 737
64 458 -38
714 768 -797
664 68 579
444 408 882
705 185 272
558 333 -366
549 659 -70
115 124 243
18 451 311
91 259 459
622 462 629
172 428 -349
120 531 -349
396 206 921
633 559 -931
172 23 920
454 31 563
480 378 340
490 576 806
428 577 -536
467 337 -855
271 57 -954
545 208 952
451 733 849
569 707 -214
290 830 428
329 525 243
241 270 875
824 385 566
255 831 -768
660 244 609
342 586 314
413 166 -37
562 313 -951
738 834 475
20 659 916
249 837 -389
758 208 204
691 184 -556
815 773 604
726 328 122
778 800 465
80 629 409
841 747 759
486 425 869
293 713 -126
734 256 541
27 112 -879
254 256 784
12 348 464
185 166 292
168 811 302
381 189 897
406 338 -887
603 549 478
640 133 537
144 267 -893
13 515 243
113 201 -50
227 423 376
106 315 862
32 575 374
646 426 858
643 162 247
656 101 704
127 842 -499
256 713 -680
493 311 -56
380 59 -341
346 220 717
58 206 108
466 300 -333
3 586 -573
171 223 603
690 188 232
255 723 43
807 681 736
827 95 691
289 576 -962
418 379 214
841 416 460
667 385 -269
678 783 -234
769 545 115
415 294 986
44 763 944
268 245 -470
576 206 453
809 373 -181
68 433 353
474 67 -803
669 207 693
444 321 291
208 694 432
523 298 48
71 791 803
121 523 546
417 436 153
693 53 111
66 559 972
816 304 54
586 578 -421
643 252 730
287 447 -293
463 298 -612
506 730 857
818 630 834
434 788 -509
595 781 -630
650 318 456
160 135 50
561 357 -96
743 568 -944
681 183 -994
687 282 409
769 629 -423
546 720 -721
609 185 -559
143 185 -663
234 490 -299
313 603 358
529 5 708
831 258 -489
243 460 -509
689 734 354
688 499 894
319 287 804
4 403 632
656 159 806
185 314 592
73 407 60
272 610 431
538 517 -45
804 195 996
670 741 997
297 623 295
116 190 479
555 130 -359
607 4 589
129 615 -335
243 192 -144
98 114 -228
584 708 269
618 770 711
848 169 -644
489 307 -324
811 415 -801
742 838 -790
296 604 -524
15 817 222
12 614 139
644 188 622
560 28 675
674 488 -570
495 391 399
39 516 573
478 775 24
725 693 -478
582 145 887
791 111 -573
796 49 172
314 329 681
395 463 -544
661 598 -72
274 347 -389
246 439 593
282 270 67
744 390 551
511 356 -615
84 479 -710
559 86 709
395 143 891
132 848 -144
45 618 -706
136 251 357
615 622 -753
832 717 -177
465 168 -53
77 102 808
791 518 -535
362 474 -283
268 499 -90
159 305 348
194 397 79
778 12 349
112 377 -62
703 144 -461
674 310 825
693 430 -236
813 730 136
354 229 121
577 87 -771
720 699 -238
702 717 85
727 229 -457
313 718 619
293 129 249
328 599 962
803 500 -161
341 716 -200
505 116 -865
199 242 322
536 377 384
272 55 -191
199 12 -522
600 106 -766
181 33 71
140 551 291
234 386 -769
135 530 461
756 667 -540
559 132 -101
682 838 321
448 394 -849
711 493 -717
299 431 -513
626 647 -231
829 474 -645
698 233 328
510 687 140
478 121 990
128 848 725
364 613 360
121 478 -517
112 549 802
671 303 -765
23 574 -637
20 726 366
747 34 727
482 97 569
289 415 447
183 382 -95
577 326 -477
386 680 -669
701 775 -941
621 201 695
560 54 -355
802 535 -609
563 205 -774
495 7 -418
546 637 671
685 444 870
59 236 -65
27 303 -7
10 105 -19
825 61 -233
503 388 -663
452 164 343
780 201 -261
266 417 -432
6 136 -188
206 429 -486
840 147 -256
614 417 835
567 678 -556
23 638 -220
399 147 598
699 432 -169
187 783 -85
24 436 -604
384 821 210
632 435 -777
327 290 -915
187 383 474
524 91 -128
760 337 -787
713 825 354
400 674 169
618 550 451
28 536 -318
673 572 585
128 495 -789
775 813 -844
79 404 -903
588 718 -527
413 210 651
505 246 -239
25 712 -469
219 364 418
745 123 -198
236 184 -397
134 326 -222
669 731 -844
247 697 944
88 101 181
834 422 399
288 471 -504
575 788 -51
22 295 -897
636 324 757
661 412 -364
794 812 869
150 231 223
563 374 -816
664 768 -336
154 651 785
89 831 847
228 579 -963
842 121 -807
268 43 -413
655 2 942
225 8 -835
70 319 178
212 482 460
243 382 -482
601 237 50
49 249 -163
583 364 524
342 300 -420
363 475 441
370 714 732
304 373 -664
510 365 -835
675 379 -8
710 785 -254
166 240 -462
252 314 -573
799 833 919
626 804 -917
769 816 883
725 573 -71
716 681 -134
776 405 -152
836 837 323
632 31 628
617 776 162
790 109 -241
706 322 416
790 595 -346
709 415 -584
120 184 673
292 596 986
443 363 833
680 374 338
749 394 666
692 321 174
690 199 396
134 32 0
797 47 -17
610 492 -33
691 808 -572
459 185 316
108 169 933
469 449 845
306 557 575
149 185 116
654 409 346
159 324 -409
848 716 669
500 42 -344
655 800 -274
199 201 498
69 380 594
775 461 832
709 461 -14
201 462 693
720 287 310
816 463 -559
423 223 -492
729 634 322
358 60 -277
422 597 646
35 543 786
532 659 672
517 495 172
85 676 -464
370 116 960
377 261 338
142 501 -822
704 401 -105
187 829 984
155 235 -211
599 635 484
632 634 482
515 446 67
673 744 -615
950 932
426 282 546
501 906 -298
74 10 327
702 627 73
670 20 -465
30 168 155
754 478 262
731 128 -938
869 373 -606
601 709 -973
606 397 -230
422 808 -438
781 347 33
323 694 -775
193 219 -598
741 554 -145
781 518 351
898 410 913
380 331 -852
24 899 965
796 274 195
937 251 -893
238 473 89
791 387 763
136 49 853
40 874 -402
782 770 -824
620 802 -856
551 642 684
919 138 -966
512 292 -502
887 231 177
169 244 -55
380 873 162
338 287 -492
542 634 716
807 495 -376
47 497 -654
557 118 665
70 684 573
259 896 408
57 936 945
12 580 549
280 396 450
853 930 -284
664 400 -735
601 815 -306
48 760 -779
242 283 -615
711 90 -910
942 262 104
792 440 -459
728 164 809
929 839 -741
936 326 82
820 911 -524
432 795 -456
582 892 -6
363 342 120
491 915 -499
56 605 -331
186 873 577
715 499 -6
76 717 -490
296 492 108
778 759 -318
772 675 244
940 616 423
525 826 -470
121 217 79
141 554 701
715 703 875
473 594 -427
818 194 433
98 282 50
77 883 -540
233 290 -499
943 457 160
618 22 -122
321 14 771
300 332 -587
585 900 551
160 421 -585
936 884 373
498 612 -876
98 50 681
398 835 -538
517 133 -162
593 45 456
186 540 -494
186 483 976
857 779 -981
725 200 63
794 824 -757
55 612 -404
174 859 -758
585 636 -473
715 319 729
444 945 950
649 484 -352
164 936 564
440 678 -40
546 688 201
338 903 250
789 680 442
599 950 777
615 746 -733
872 873 -613
582 577 824
56 196 203
299 725 -748
47 556 -660
176 738 -647
557 521 734
810 619 -912
793 136 -334
293 797 358
869 662 -579
80 743 682
751 232 -917
689 335 -371
640 264 -182
579 346 329
729 807 498
269 419 147
356 75 -139
861 703 833
801 747 -532
815 84 -10
231 630 382
301 492 -551
621 371 18
540 354 -461
66 209 -21
276 223 -362
215 299 -321
696 230 -332
273 819 220
880 445 822
184 784 550
754 437 -757
827 693 916
88 606 155
699 864 -427
737 103 12
502 5 -943
804 290 291
894 79 120
566 815 22
466 78 376
768 432 985
542 139 377
917 41 340
319 489 -934
164 287 933
834 456 -797
824 619 -770
192 651 -672
162 741 -83
421 819 -958
455 57 797
818 102 511
56 696 520
523 700 946
611 351 -160
26 448 439
684 26 805
723 465 56
593 562 262
435 618 117
460 769 381
460 318 802
666 854 112
88 502 -475
437 512 737
611 518 -536
804 770 -960
687 786 -308
890 584 -516
657 362 -752
111 622 -356
192 762 -840
366 146 -652
362 642 833
908 524 -593
84 611 -225
572 154 -165
44 163 -940
163 164 -843
65 270 267
199 166 -185
790 488 387
780 323 30
791 56 -555
891 597 585
117 145 715
866 636 -775
728 722 -310
151 347 -840
833 738 415
772 421 -939
637 810 -698
290 324 -422
144 423 -716
103 914 -383
820 110 -758
245 858 -203
505 766 -140
67 163 315
733 879 -78
892 643 -150
490 191 787
42 372 883
321 554 841
697 307 863
229 846 -185
402 496 387
288 513 -495
623 865 -631
596 795 689
664 96 -666
919 103 -786
907 265 625
838 76 -623
113 485 222
916 733 135
165 554 433
557 748 -42
795 344 203
831 766 -1000
731 799 700
524 815 402
102 215 -464
538 25 49
490 65 943
857 163 -113
58 910 -912
387 434 -658
442 70 846
344 605 -346
29 609 -411
647 160 -989
786 937 -992
245 659 702
856 381 -8
66 300 931
652 41 -972
22 870 444
496 819 374
773 165 -464
365 43 -181
296 15 977
844 450 155
376 416 -478
665 439 -89
796 613 -449
157 660 239
151 696 789
694 354 753
325 520 947
28 574 643
526 574 667
773 161 -734
33 227 393
123 837 -601
836 852 140
868 470 75
221 121 371
704 558 -40
531 123 109
51 283 -512
723 550 -488
275 739 -926
667 802 386
265 898 -986
374 421 156
2 368 979
456 420 -917
17 921 -363
716 7 -872
376 744 921
220 824 358
237 203 123
785 812 -64
537 80 -833
506 575 -118
809 228 -872
499 135 -202
277 115 -416
100 290 -166
199 362 -661
112 566 -602
476 24 330
286 546 -648
494 51 740
74 215 -815
707 395 -111
810 15 -633
406 866 -534
389 56 42
17 755 188
69 635 -343
690 409 -15
259 45 -427
396 899 159
416 247 -51
651 632 -314
769 424 137
773 414 936
764 634 -702
43 733 -263
576 290 705
937 146 -503
912 116 267
507 608 295
208 10 610
894 570 -979
424 550 -556
870 717 464
298 807 848
678 204 193
461 415 253
96 664 822
852 895 -899
367 609 -259
710 584 -768
42 180 -791
665 749 594
613 819 -416
923 580 190
475 641 334
519 649 -749
393 357 543
372 185 57
635 541 -32
871 761 8
858 325 744
358 944 -868
53 473 -994
62 871 -379
857 527 468
214 215 -744
382 590 -933
874 700 -20
69 453 -211
618 200 -210
498 545 728
437 369 173
234 531 -405
68 514 -123
66 741 -51
737 71 277
304 250 274
101 321 790
149 135 197
174 716 -814
595 950 -2
69 712 -481
859 504 322
731 379 -72
35 601 359
54 391 130
215 651 -199
304 447 885
171 730 77
389 751 -559
469 747 635
190 273 -78
282 946 112
680 911 -679
618 168 112
433 74 -226
190 690 883
572 128 -616
878 110 -922
801 8 -257
873 549 -98
484 759 571
347 515 -39
943 593 628
855 117 35
722 14 355
898 448 814
38 291 21
874 709 -483
481 936 320
606 356 -382
424 171 -12
757 23 -365
896 737 -933
745 753 -981
235 79 -390
586 453 564
801 428 -261
498 729 -316
158 91 182
15 61 38
479 798 731
96 22 -85
616 266 -20
844 471 931
350 191 172
752 336 752
4 372 632
47 264 -577
326 359 -257
322 655 -748
74 147 -81
779 105 -531
128 452 658
138 240 834
790 524 347
330 753 147
323 319 -447
569 683 649
594 393 702
750 562 453
459 686 219
487 830 761
781 509 723
322 533 499
505 360 221
709 295 -909
203 262 -883
429 3 145
207 511 -319
512 348 480
375 309 -818
736 506 545
2 50 686
301 230 603
111 93 -378
105 108 -458
563 228 649
372 419 -77
557 237 835
532 276 783
480 790 562
693 35 -851
8 884 -727
578 949 807
926 381 -340
303 330 -866
333 680 -573
908 540 -187
650 124 -729
585 943 -528
214 511 898
26 652 -494
97 550 -434
56 735 577
599 220 -701
134 180 -980
175 917 279
600 657 479
17 437 240
511 728 984
780 78 -930
674 45 608
11 466 -83
459 933 78
703 129 -778
904 155 -478
203 879 558
668 49 679
864 836 60
503 92 -587
859 694 482
917 725 -552
347 341 -774
453 698 -968
582 424 -404
664 357 805
522 896 -539
720 298 438
331 734 -219
517 716 544
791 255 764
532 167 661
444 303 135
572 395 -642
661 328 -863
615 627 729
45 727 460
532 137 -434
911 202 137
529 158 890
420 139 542
470 317 693
335 729 -251
9 603 547
644 182 961
505 145 244
268 741 729
585 265 -106
102 251 614
895 685 -900
218 58 -231
467 301 -196
369 509 13
443 743 -590
123 466 -959
29 599 -526
54 469 290
860 11 -321
235 658 252
321 612 -742
536 182 652
26 686 790
435 47 -389
243 882 -731
289 867 -582
861 228 -729
793 809 325
309 836 913
210 227 765
121 631 935
748 750 -832
725 518 -944
800 54 730
601 702 -94
568 31 619
516 183 -722
152 562 978
201 715 -851
57 360 -901
687 821 -441
429 277 -787
404 637 -335
433 664 212
792 584 -88
612 936 -917
481 320 -98
853 686 977
97 179 944
902 364 -149
534 773 -406
408 899 627
528 250 -320
399 209 -279
173 417 -26
842 281 -680
751 7 37
259 467 808
770 365 597
581 58 -960
528 627 -906
611 313 58
865 282 237
231 891 66
614 474 298
826 89 -849
135 189 -434
15 693 -25
355 180 594
806 223 864
833 306 906
443 606 535
191 565 41
443 859 855
351 62 -703
307 435 957
717 404 -501
355 762 -869
354 169 78
528 32 -521
647 414 -12
14 905 -674
148 554 835
640 837 -627
820 351 437
824 111 503
795 426 -427
218 891 255
909 880 -897
50 253 -534
941 367 -935
147 621 3
53 422 -677
205 388 -301
60 632 -301
897 552 876
370 31 229
948 387 826
80 708 -787
211 619 634
79 588 -715
309 714 440
156 249 -554
599 163 -492
321 432 342
912 419 -39
72 875 165
224 560 -38
81 895 -495
892 401 373
509 832 -767
100 227 -344
288 9 -260
868 200 -910
316 409 501
675 904 320
451 325 -48
175 10 -582
668 574 -216
144 572 -796
684 515 758
448 948 23
405 224 -743
254 494 -650
456 513 -48
592 724 -475
578 610 -498
29 230 -876
20 650 -537
181 665 -910
285 418 664
514 806 926
166 310 -837
358 867 -410
763 49 -979
343 485 -74
447 217 -381
158 20 576
313 98 9
546 156 862
545 527 301
875 56 -123
113 391 -367
507 690 -734
350 310 741
94 313 -258
335 681 -142
615 115 -105
376 680 -243
142 91 -58
836 254 709
776 866 -594
25 905 926
607 894 962
491 605 408
675 156 261
634 496 -811
786 801 -471
693 616 -533
500 900 437
297 344 747
351 906 582
323 841 -847
845 926 -99
830 781 924
140 297 -546
938 178 132
419 168 -780
265 873 327
834 616 13
513 929 124
83 97 488
575 704 -358
791 422 818
670 5 -779
262 531 451
622 753 939
298 407 752
798 246 -812
568 255 528
446 399 276
672 677 -493
893 916 -649
886 107 -439
689 825 -703
669 880 -279
708 666 456
655 555 -975
493 782 -797
562 694 -968
265 258 -815
684 671 -294
594 830 -692
474 387 -400
328 325 479
907 29 289
573 674 -218
387 460 539
425 448 -660
329 660 706
562 526 35
741 311 -114
130 289 131
517 889 -810
723 614 296
780 550 -141
407 396 609
692 449 327
629 123 667
234 279 765
71 855 456
232 191 865
221 869 911
545 470 -641
688 838 -980
228 164 -697
783 261 -832
515 898 470
928 926 -274
895 671 -661
640 165 -727
432 4 424
257 493 175
672 119 -385
129 556 -23
78 681 -596
672 727 283
830 95 -651
579 835 161
707 924 603
50 486 813
619 223 -403
159 939 1000
567 629 389
261 134 958
342 672 -372
770 829 650
475 198 -991
542 466 953
780 289 -260
473 347 87
5 766 377
585 789 237
319 356 -163
101 363 -833
434 363 820
809 434 37
410 744 369
800 62 -865
501 244 196
152 355 702
426 935 26
117 618 -842
847 241 -510
902 399 -597
544 326 297
730 738 150
497 859 -623
583 201 -913
841 221 -162
775 947 194
503 833 810
631 443 890
432 141 -714
930 614 -320
365 37 -555
547 368 846
180 881 -420
498 602 -612
410 371 546
205 331 -162
155 484 599
480 656 501
329 600 -822
320 800 -872
402 455 -601
581 716 645
452 297 925
409 470 -825
444 815 -65
101 752 686
121 502 655
333 534 330
697 594 -727
53 36 22
429 724 -730
270 151 78
534 76 -492
905 892 -264
558 420 257
475 917 -974
493 594 635
353 786 86
494 679 161
189 647 -627
343 780 -543
119 333 -720
57 404 -835
429 761 -132
442 200 810
650 840 -303
713 868 -875
470 887 806
299 831 651
709 89 -654
575 347 -587
109 842 -299
367 460 410
371 236 204
178 478 67
224 530 -982
25 208 -584
3 351 -628
656 606 86
391 552 -320
223 70 -647
756 259 927
420 464 -173
844 535 -172
298 591 -723
437 351 -906
283 691 998
603 538 575
71 450 634
475 733 -472
268 138 903
888 520 -249
358 78 -356
853 534 822
24 61 -621
321 3 -454
811 780 768
372 282 391
334 753 -665
617 206 671
211 421 -622
569 654 -589
766 229 987
454 845 146
817 462 -997
586 872 -417
103 425 -813
32 62 -542
591 590 -455
454 787 -478
248 242 720
597 453 181
380 789 -543
553 242 -400
190 91 157
350 435 652
458 779 -979
324 520 787
289 401 866
878 557 504
295 674 -6
927 581 -387
841 216 -278
811 943 698
250 526 809
712 910 -783
313 459 197
522 196 -638
271 204 -958
667 374 632
36 126 593
100 615 125
243 670 -834
499 119 -105
905 412 84
823 750 -941
132 108 154
470 881 -546
924 195 -884
108 208 -964
295 229 -355
139 400 201
555 849 -443
338 23 -734
685 360 -666
842 936 858
115 120 -606
110 744 -264
95 834 617
626 428 -456
851 216 975
904 609 76
916 890 750
927 664 -762
933 660 483
697 633 -383
933 409 409
549 409 496
407 865 -430
657 496 -550
194 419 75
77 886 285
461 899 -873
681 356 332
363 137 -98
868 215 -157
857 98 -693
812 362 279
227 438 721
163 47 115
691 10 593
923 520 -999
449 357 231
692 733 768
190 856 372
670 137 279
659 232 682
705 617 52
521 172 114
529 187 638
224 525 -578
615 646 -405
457 702 -966
937 795 778
177 600 390
303 944 -177
894 581 933
2 169 286
21 463 90
386 403 264
563 631 -888
912 685 -956
833 324 -727
606 717 36
654 147 260
499 134 -758
505 629 -241
591 791 -346
232 19 738
941 256 -255
574 595 -475
158 35 214
23 162 -220
593 176 -41
296 48 -922
270 620 906
461 478 597
132 723 -89
642 151 454
454 305 35
457 741 -957
909 838
242 579 -338
575 585 565
143 506 -782
168 477 -827
783 887 -898
101 802 -768
476 810 -200
531 295 -153
669 632 -349
522 518 -258
210 477 -340
820 248 671
221 627 169
763 473 -145
827 351 650
777 96 -850
46 857 -375
400 637 -392
798 336 -228
524 550 731
752 60 698
73 332 -199
175 735 373
324 586 364
766 457 527
293 113 -713
776 109 558
508 144 -524
398 325 -280
434 710 836
708 34 -467
558 649 -642
144 611 -658
331 763 930
440 145 -154
312 393 -660
455 632 799
367 40 -795
712 22 -795
800 761 -838
696 333 -486
193 465 -950
145 609 927
334 504 228
700 21 -230
613 18 910
439 739 -200
514 843 -985
713 533 762
759 162 -168
18 634 -485
55 490 -67
174 298 16
53 587 695
426 616 596
434 597 352
472 727 139
152 871 -367
190 903 934
309 903 -745
802 35 -131
463 748 -832
609 399 -363
81 402 -865
201 154 230
531 514 648
717 501 -529
308 719 -422
650 325 -314
438 4 864
520 292 -623
112 689 -495
386 825 -253
894 826 -572
801 878 396
272 532 -610
251 841 -723
248 329 929
84 549 64
53 294 975
172 701 273
884 263 259
318 880 -889
672 314 762
610 332 -783
192 450 -306
637 341 -756
225 569 -833
860 869 256
903 18 849
24 58 783
819 627 284
288 793 -139
896 762 621
117 741 -682
199 786 598
303 790 -383
536 651 929
294 149 908
659 544 839
29 197 988
533 346 -856
203 793 759
223 142 421
315 270 -624
770 28 518
349 366 764
744 139 272
622 685 -301
802 216 257
126 424 324
510 498 614
371 535 786
715 267 4
289 128 166
566 659 -633
567 579 -928
624 736 -948
909 356 -902
306 126 -189
723 759 419
690 235 -372
283 172 -478
522 713 238
464 851 205
595 743 262
663 778 188
76 589 -843
839 606 -537
175 409 -608
142 519 -206
888 342 952
838 175 -826
768 665 144
382 90 -277
403 660 -664
758 627 960
412 161 -317
21 700 188
532 397 892
606 240 -54
483 191 687
588 280 -134
701 231 -949
314 492 -265
744 676 710
748 321 -275
429 279 -689
182 289 -139
70 765 -402
550 59 -316
535 393 -975
730 260 -127
799 278 853
444 447 471
881 542 -50
163 759 -835
31 549 704
486 532 358
389 106 158
107 460 -764
170 79 -467
47 156 -684
860 768 840
335 81 504
594 891 740
326 829 -253
628 72 183
302 839 -987
113 697 -331
16 714 139
828 40 708
516 197 -804
451 91 -616
522 444 531
779 135 -980
703 377 -986
668 236 955
431 420 233
513 580 -846
604 363 -736
735 840 -31
33 815 -489
741 810 -329
269 519 -370
93 437 812
751 517 -301
455 556 595
354 29 -134
803 278 971
561 142 -858
82 524 326
338 170 -49
522 737 121
764 668 -151
856 360 -45
354 295 -261
707 76 -189
653 135 -947
823 443 -511
608 808 467
337 882 -814
731 275 -495
908 478 478
132 786 299
774 251 -93
475 364 -818
394 748 -863
359 264 813
773 761 541
349 135 -222
377 871 -974
469 801 493
263 838 -66
330 535 699
251 106 720
157 808 102
153 600 -743
367 182 -871
417 543 -175
738 562 93
759 436 998
247 823 493
71 678 -629
468 614 952
283 901 -176
774 432 -645
67 186 -502
843 224 -881
506 135 -794
381 830 -403
203 846 797
166 868 95
143 315 -188
280 94 -838
565 551 -670
653 248 -155
91 496 617
3 897 -778
122 489 -989
254 222 702
560 49 282
777 300 343
585 674 -258
50 434 199
264 615 -694
315 613 568
853 603 -515
673 346 -5
51 463 819
605 277 -952
4 542 639
616 313 -749
90 513 879
749 492 -196
136 807 -790
263 387 535
885 666 -643
647 631 -177
574 453 771
755 54 -742
279 643 620
575 466 -445
652 473 -11
626 894 269
275 681 -951
293 407 -651
850 333 -534
619 235 709
770 333 -65
264 588 -916
201 185 -777
629 233 -767
8 525 -726
171 508 908
2 142 356
681 237 490
145 737 -489
91 423 574
516 477 674
296 8 112
629 383 -286
139 772 720
393 768 -943
754 346 18
118 830 -575
4 555 140
746 664 -486
402 39 -341
470 22 -605
370 260 -522
492 562 -853
795 882 346
481 560 -303
7 451 452
442 480 725
670 577 -11
58 585 -592
121 616 415
478 613 -835
238 828 107
87 838 -658
66 856 334
141 609 -753
514 381 -437
215 383 -457
457 561 842
516 38 -283
832 231 -972
764 737 -803
509 876 -630
124 366 919
329 514 -21
221 10 -252
103 324 527
460 454 277
604 697 872
66 202 -528
241 436 -586
267 336 967
145 39 -240
93 223 287
37 644 -555
808 454 313
788 695 570
337 739 -987
18 296 -4
781 478 64
226 72 -814
140 484 -391
474 732 -644
798 675 -820
321 132 -643
29 700 -15
584 329 -948
80 757 934
612 425 731
28 54 359
14 565 969
826 567 -90
194 821 898
605 215 91
173 60 168
776 828 -179
639 228 -280
30 904 -554
248 208 -558
389 834 9
518 860 -868
487 549 116
827 176 -144
349 684 -140
826 286 659
643 196 491
496 107 199
765 251 128
427 309 810
474 283 -358
466 151 124
754 785 12
613 491 -533
31 387 790
832 674 -808
761 547 -864
515 133 -922
246 131 794
696 394 -247
31 402 221
839 173 -548
179 62 -140
317 325 -632
23 35 -135
904 727 -659
887 837 -98
346 724 -682
507 847 237
616 158 -810
552 79 -340
516 139 311
681 800 380
854 571 277
470 199 -454
762 402 220
811 715 -585
175 188 101
661 90 350
251 158 -644
153 603 -976
661 133 -588
201 452 -980
388 588 102
71 487 -304
840 47 -994
464 612 492
201 462 -231
301 78 -564
497 316 54
447 877 -928
728 623 -5
154 134 -734
112 227 -32
304 791 357
244 444 -319
536 328 303
216 318 -396
577 715 319
435 44 -965
636 231 900
3 478 229
771 815 -385
589 160 455
356 806 -49
639 510 -663
695 263 532
100 699 -598
124 242 872
185 801 243
391 624 -283
213 340 562
771 639 -541
647 538 -358
447 427 -663
296 478 -986
294 312 -157
289 835 -899
683 284 885
166 307 -937
22 504 700
228 743 -484
598 672 -200
1 486 -624
188 137 67
75 726 -365
683 790 442
72 170 795
868 576 855
809 905 -427
720 677 -90
86 558 939
512 73 502
550 14 979
388 795 -608
290 786 -1
224 112 975
138 156 642
265 253 -867
307 567 306
785 663 -665
100 417 -850
479 112 917
343 214 594
691 744 -669
568 89 368
370 390 211
526 570 -962
690 251 -92
70 451 783
623 840 -222
470 556 -615
1 447 928
235 688 450
298 884 -847
558 522 179
770 292 208
648 39 593
613 644 -249
160 644 -303
622 684 950
191 521 553
514 379 244
593 869 696
858 572 784
623 604 -142
656 715 -598
339 898 -799
350 480 887
390 4 681
783 360 -338
528 327 210
169 794 306
884 395 600
835 845 -650
213 140 -184
370 566 432
570 785 568
652 207 920
216 73 -744
744 646 -639
115 45 -727
731 647 -323
45 430 -555
325 388 -371
65 647 806
534 59 747
554 504 -46
71 300 99
619 573 -567
493 479 -675
235 851 759
323 487 -4
481 902 -465
819 218 785
426 39 -794
571 98 -121
112 146 800
702 53 337
14 872 -844
823 890 706
868 878 -110
290 772 -624
313 51 410
719 477 934
71 31 -845
35 104 442
754 590 759
57 781 782
414 226 -238
243 19 890
658 791 -207
457 192 450
582 50 -521
894 810 -353
901 212 -803
892 846 588
428 771 -603
157 379 -927
403 759 -171
311 333 -440
888 726 -496
539 155 834
111 816 -962
153 173 -456
665 664 494
346 437 767
389 38 186
557 256 473
869 446 -202
596 793 -247
10 732 -795
399 325 498
94 23 -847
438 451 -37
61 658 -650
298 653 987
605 757 250
484 135 -17
655 579 487
504 430 -236
235 397 -701
745 895 -20
679 604 -916
409 451 -548
485 523 938
401 5 725
629 724 -999
651 31 -877
514 293 -879
453 573 -800
718 104 588
150 737 -74
149 629 8
278 786 -451
131 548 635
733 861 -9
86 523 333
774 103 293
209 602 208
658 298 166
580 402 710
643 117 -370
269 432 760
596 294 627
187 146 570
393 398 985
311 247 69
345 532 607
568 446 82
726 194 993
52 212 904
346 326 -575
270 59 -823
86 785 -411
860 159 41
356 622 665
134 507 -667
643 26 -179
420 686 -797
564 248 109
693 394 -664
375 142 823
319 900 -235
47 490 -665
532 355 588
670 131 337
331 639 -310
644 529 -606
697 44 -301
98 5 275
465 835 199
88 423 -718
509 692 864
295 481 944
254 190 765
845 350 -600
79 32 352
823 23 -126
303 805 365
68 624 973
223 812 -252
284 835 -425
464 376 -89
184 751 -319
9 612 -560
450 667 -955
385 84 626
208 302 -675
23 25 805
776 88 -150
283 354 881
226 290 -164
38 491 757
163 905 267
749 420 -23
202 380 680
232 552 -509
157 728 -21
86 234 -593
339 501 575
284 615 361
464 721 249
557 58 -564
144 32 383
135 103 -355
687 222 -767
350 236 -652
580 794 -610
184 499 760
59 421 685
836 206 105
768 690 -217
816 129 -563
807 485 -997
350 74 301
809 209 752
317 242 -342
148 427 831
292 701 -165
676 589 -462
132 840 67
221 810 135
109 238 877
863 725 -117
863 272 985
273 130 454
299 689 214
136 147 -232
293 334 -880
563 8 -763
763 102 -843
586 176 325
93 620 -354
45 661 968
100 623 -758
86 879 564
428 434 57
290 766 -636
296 397 254
112 377 353
246 459 63
513 705 -627
